Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
684.0;0.0;64.0;50523.0;23178.0;27345.0;116850000.0;167400.0
687.0;0.0;64.0;50614.0;23268.0;27346.0;116850000.0;167400.0
690.0;0.0;64.0;50695.0;23352.0;27343.0;116950000.0;167800.0
693.0;1.0;65.0;50711.0;23370.0;27341.0;117000000.0;168000.0
696.0;0.0;65.0;50776.0;23436.0;27340.0;117200000.0;168800.0
699.0;0.0;65.0;50812.0;23473.0;27339.0;117250000.0;169000.0
702.0;0.0;65.0;50843.0;23503.0;27340.0;117250000.0;169000.0
705.0;0.0;65.0;50887.0;23551.0;27336.0;117300000.0;169200.0
708.0;0.0;65.0;50890.0;23562.0;27328.0;117500000.0;170000.0
711.0;0.0;65.0;50913.0;23583.0;27330.0;117650000.0;170600.0
714.0;0.0;65.0;50955.0;23630.0;27325.0;117800000.0;171200.0
717.0;0.0;65.0;51043.0;23719.0;27324.0;117950000.0;171800.0
720.0;0.0;65.0;51104.0;23782.0;27322.0;118100000.0;172400.0
723.0;0.0;65.0;51141.0;23821.0;27320.0;118250000.0;173000.0
726.0;0.0;65.0;51158.0;23839.0;27319.0;118350000.0;173400.0
729.0;0.0;65.0;51205.0;23890.0;27315.0;118550000.0;174200.0
732.0;0.0;65.0;51268.0;23953.0;27315.0;118600000.0;174400.0
735.0;0.0;65.0;51284.0;23970.0;27314.0;118700000.0;174800.0
738.0;0.0;65.0;51353.0;24041.0;27312.0;118750000.0;175000.0
741.0;0.0;65.0;51436.0;24129.0;27307.0;118850000.0;175400.0
744.0;0.0;65.0;51440.0;24135.0;27305.0;118850000.0;175400.0
747.0;0.0;65.0;51448.0;24143.0;27305.0;118950000.0;175800.0
750.0;0.0;65.0;51471.0;24169.0;27302.0;119150000.0;176600.0
753.0;0.0;65.0;51494.0;24192.0;27302.0;119150000.0;176600.0
756.0;0.0;65.0;51587.0;24286.0;27301.0;119250000.0;177000.0
759.0;0.0;65.0;51590.0;24290.0;27300.0;119350000.0;177400.0
