Hubald model simulation data
""
starting_time = Sat Mar  9 21:07:48 2024
finishing_time = Sun Mar 10 01:52:12 2024
elapsed_time = 17064.63496375084 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
537.0;0.0;57.0;64129.0;28007.0;36122.0;110449000.0;332200.0;4.0;9.0;50.217700242996216
540.0;0.0;57.0;64204.0;28078.0;36126.0;110539000.0;334200.0;0.0;10.0;50.48936605453491
543.0;0.0;57.0;64266.0;28146.0;36120.0;110746000.0;338800.0;0.0;23.0;50.202486753463745
546.0;0.0;57.0;64344.0;28222.0;36122.0;110809000.0;340200.0;0.0;7.0;49.99675488471985
549.0;0.0;57.0;64417.0;28286.0;36131.0;110917000.0;342600.0;1.0;12.0;50.146162033081055
552.0;0.0;57.0;64485.0;28358.0;36127.0;111070000.0;346000.0;1.0;17.0;49.957326889038086
555.0;1.0;57.0;64553.0;28422.0;36131.0;111223000.0;349400.0;0.0;15.0;50.59597396850586
558.0;0.0;58.0;64626.0;28487.0;36139.0;111331000.0;351800.0;2.0;12.0;50.210922956466675
561.0;0.0;58.0;64687.0;28556.0;36131.0;111547000.0;356600.0;0.0;24.0;50.082149028778076
564.0;0.0;58.0;64764.0;28629.0;36135.0;111619000.0;358200.0;1.0;8.0;50.084041118621826
567.0;0.0;58.0;64838.0;28700.0;36138.0;111718000.0;360400.0;3.0;11.0;50.017313957214355
570.0;0.0;58.0;64912.0;28770.0;36142.0;111817000.0;362600.0;2.0;11.0;50.25365996360779
573.0;0.0;58.0;64983.0;28837.0;36146.0;111943000.0;365400.0;0.0;14.0;50.53928089141846
576.0;0.0;58.0;65057.0;28912.0;36145.0;112042000.0;367600.0;1.0;11.0;50.35215902328491
579.0;0.0;58.0;65125.0;28979.0;36146.0;112195000.0;371000.0;2.0;17.0;50.38925004005432
582.0;0.0;58.0;65195.0;29044.0;36151.0;112330000.0;374000.0;5.0;15.0;50.70922780036926
585.0;0.0;58.0;65275.0;29109.0;36166.0;112375000.0;375000.0;1.0;5.0;50.77469515800476
588.0;0.0;58.0;65347.0;29180.0;36167.0;112492000.0;377600.0;2.0;13.0;50.5266649723053
591.0;0.0;58.0;65419.0;29246.0;36173.0;112609000.0;380200.0;2.0;13.0;51.34750699996948
594.0;0.0;58.0;65492.0;29314.0;36178.0;112717000.0;382600.0;2.0;12.0;50.393468141555786
597.0;0.0;58.0;65572.0;29385.0;36187.0;112762000.0;383600.0;1.0;5.0;50.533559799194336
600.0;0.0;58.0;65640.0;29454.0;36186.0;112915000.0;387000.0;1.0;17.0;50.6751070022583
603.0;0.0;58.0;65712.0;29524.0;36188.0;113032000.0;389600.0;2.0;13.0;51.12334394454956
606.0;0.0;58.0;65779.0;29587.0;36192.0;113194000.0;393200.0;4.0;18.0;50.87950611114502
609.0;0.0;58.0;65840.0;29655.0;36185.0;113410000.0;398000.0;1.0;24.0;50.76420307159424
612.0;0.0;58.0;65915.0;29728.0;36187.0;113500000.0;400000.0;2.0;10.0;51.05446982383728
615.0;0.0;58.0;65986.0;29801.0;36185.0;113626000.0;402800.0;0.0;14.0;50.98438501358032
618.0;0.0;58.0;66057.0;29876.0;36181.0;113752000.0;405600.0;1.0;14.0;50.97377824783325
621.0;0.0;58.0;66130.0;29945.0;36185.0;113860000.0;408000.0;2.0;12.0;51.01085114479065
624.0;0.0;58.0;66206.0;30024.0;36182.0;113941000.0;409800.0;1.0;9.0;50.64584994316101
627.0;0.0;58.0;66283.0;30092.0;36191.0;114013000.0;411400.0;1.0;8.0;51.20175886154175
630.0;0.0;58.0;66360.0;30164.0;36196.0;114085000.0;413000.0;3.0;8.0;50.791008949279785
633.0;0.0;58.0;66432.0;30238.0;36194.0;114202000.0;415600.0;1.0;13.0;50.98775887489319
636.0;0.0;58.0;66509.0;30313.0;36196.0;114274000.0;417200.0;1.0;8.0;51.47733473777771
639.0;0.0;58.0;66581.0;30377.0;36204.0;114391000.0;419800.0;3.0;13.0;51.489816665649414
642.0;0.0;58.0;66656.0;30444.0;36212.0;114481000.0;421800.0;3.0;10.0;51.04030895233154
645.0;0.0;58.0;66726.0;30522.0;36204.0;114616000.0;424800.0;0.0;15.0;51.19140982627869
648.0;0.0;58.0;66788.0;30581.0;36207.0;114823000.0;429400.0;0.0;23.0;51.10970902442932
651.0;0.0;58.0;66858.0;30653.0;36205.0;114958000.0;432400.0;0.0;15.0;51.19318890571594
654.0;0.0;58.0;66927.0;30714.0;36213.0;115102000.0;435600.0;3.0;16.0;50.57112121582031
657.0;0.0;58.0;67001.0;30781.0;36220.0;115201000.0;437800.0;0.0;11.0;51.015591859817505
660.0;0.0;58.0;67072.0;30843.0;36229.0;115327000.0;440600.0;1.0;14.0;51.12457489967346
663.0;0.0;58.0;67136.0;30911.0;36225.0;115516000.0;444800.0;1.0;21.0;51.16349387168884
666.0;0.0;58.0;67206.0;30979.0;36227.0;115651000.0;447800.0;3.0;15.0;51.16970491409302
669.0;0.0;58.0;67278.0;31044.0;36234.0;115768000.0;450400.0;3.0;13.0;50.91597890853882
