Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
579.0;0.0;71.0;62784.0;27836.0;34948.0;1217050000.0;968200.0;34.0;67.0
582.0;0.0;71.0;62815.0;27877.0;34938.0;1219950000.0;979800.0;30.0;58.0
585.0;0.0;71.0;62838.0;27915.0;34923.0;1223250000.0;993000.0;27.0;66.0
588.0;0.0;71.0;62870.0;27947.0;34923.0;1226100000.0;1004400.0;40.0;57.0
591.0;0.0;71.0;62887.0;27984.0;34903.0;1229700000.0;1018800.0;29.0;72.0
594.0;0.0;71.0;62912.0;28017.0;34895.0;1232900000.0;1031600.0;33.0;64.0
597.0;0.0;71.0;62923.0;28065.0;34858.0;1236800000.0;1047200.0;23.0;78.0
600.0;0.0;71.0;62960.0;28101.0;34859.0;1239400000.0;1057600.0;40.0;52.0
603.0;0.0;71.0;62989.0;28135.0;34854.0;1242400000.0;1069600.0;38.0;60.0
606.0;0.0;71.0;63007.0;28164.0;34843.0;1245950000.0;1083800.0;34.0;71.0
609.0;1.0;72.0;63012.0;28190.0;34822.0;1250050000.0;1100200.0;31.0;82.0
612.0;2.0;74.0;63029.0;28210.0;34819.0;1253450000.0;1113800.0;52.0;68.0
615.0;0.0;74.0;63032.0;28248.0;34784.0;1257750000.0;1131000.0;23.0;86.0
618.0;0.0;74.0;63071.0;28288.0;34783.0;1260250000.0;1141000.0;35.0;50.0
621.0;0.0;74.0;63085.0;28319.0;34766.0;1264000000.0;1156000.0;32.0;75.0
624.0;0.0;74.0;63101.0;28327.0;34774.0;1267650000.0;1170600.0;53.0;73.0
627.0;0.0;74.0;63109.0;28361.0;34748.0;1271700000.0;1186800.0;31.0;81.0
630.0;0.0;74.0;63114.0;28398.0;34716.0;1275900000.0;1203600.0;20.0;84.0
633.0;0.0;74.0;63121.0;28413.0;34708.0;1280000000.0;1220000.0;41.0;82.0
636.0;0.0;74.0;63137.0;28439.0;34698.0;1283650000.0;1234600.0;39.0;73.0
639.0;0.0;74.0;63139.0;28465.0;34674.0;1288000000.0;1252000.0;33.0;87.0
642.0;0.0;74.0;63147.0;28477.0;34670.0;1292050000.0;1268200.0;44.0;81.0
645.0;0.0;74.0;63158.0;28509.0;34649.0;1295950000.0;1283800.0;31.0;78.0
648.0;0.0;74.0;63163.0;28535.0;34628.0;1300150000.0;1300600.0;30.0;84.0
651.0;0.0;74.0;63155.0;28553.0;34602.0;1305000000.0;1320000.0;37.0;97.0
654.0;0.0;74.0;63163.0;28566.0;34597.0;1309100000.0;1336400.0;47.0;82.0
657.0;0.0;74.0;63156.0;28584.0;34572.0;1313950000.0;1355800.0;47.0;97.0
660.0;0.0;74.0;63168.0;28608.0;34560.0;1317850000.0;1371400.0;38.0;78.0
663.0;0.0;74.0;63166.0;28632.0;34534.0;1322400000.0;1389600.0;35.0;91.0
666.0;0.0;74.0;63163.0;28667.0;34496.0;1327050000.0;1408200.0;33.0;93.0
669.0;0.0;74.0;63153.0;28687.0;34466.0;1332050000.0;1428200.0;36.0;100.0
672.0;1.0;75.0;63153.0;28714.0;34439.0;1336450000.0;1445800.0;41.0;88.0
675.0;0.0;75.0;63158.0;28730.0;34428.0;1340700000.0;1462800.0;36.0;85.0
678.0;0.0;75.0;63153.0;28767.0;34386.0;1345450000.0;1481800.0;31.0;95.0
681.0;0.0;75.0;63154.0;28800.0;34354.0;1349900000.0;1499600.0;31.0;89.0
684.0;0.0;75.0;63150.0;28808.0;34342.0;1354600000.0;1518400.0;43.0;94.0
687.0;0.0;75.0;63141.0;28821.0;34320.0;1359550000.0;1538200.0;44.0;99.0
